room,game,hand,won,player0_preflop_fold,player0_flop_fold,player0_turn_fold,player0_river_fold,player0_bet,player0_preflop_bet,player0_flop_bet,player0_turn_bet,player0_river_bet,opponent_preflop_bets,opponent_flop_bets,opponent_turn_bets,opponent_river_bets,opponent_bet,starthandstrategy,flop_hand,turn_hand,river_hand
Halley,10,89,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,12.0,14.000000000000002,16.0,18.0,18.0,Call,,,
Halley,10,90,1,0,0,0,0,4.0,2.0,2.0,4.0,4.0,6.0,8.0,13.999999999999998,18.0,18.0,Call,High Card,Pair,
Halley,10,91,1,0,0,0,0,41.0,2.0,2.0,4.0,41.0,4.0,6.0,14.000000000000002,94.0,94.0,4-Bet,Pair,Pair,Two Pair
Halley,10,92,0,0,0,0,0,4.0,2.0,4.0,4.0,4.0,5.0,13.0,17.0,21.0,21.0,Call,High Card,High Card,High Card
Halley,10,93,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,12.0,13.0,14.000000000000002,15.000000000000002,15.000000000000002,Call,,,
Halley,10,95,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Fold,,,
Halley,10,109,1,0,0,0,0,10.5,2.0,2.0,3.5000000000000004,10.5,3.0,5.0,11.5,36.0,36.0,Call,High Card,High Card,Flush
Halley,10,112,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,6.5,206.5,208.5,210.5,210.5,Call,High Card,Pair,Pair
Halley,10,115,0,0,1,0,0,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,20.5,204.0,210.99999999999997,217.99999999999997,217.99999999999997,Call,Pair,,
Halley,10,124,1,0,0,0,0,9.5,1.5,4.5,4.5,9.5,4.0,14.499999999999998,19.0,33.5,33.5,Call,High Card,Pair,Pair
Halley,10,126,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,13.0,15.0,16.999999999999996,18.999999999999996,18.999999999999996,Fold,,,
Halley,10,127,0,0,0,0,0,3.0,2.0,3.0,3.0,3.0,5.0,10.999999999999998,13.999999999999998,16.999999999999996,16.999999999999996,Call,High Card,Pair,Pair
Halley,10,136,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,6.0,12.0,13.999999999999998,15.999999999999996,15.999999999999996,Call,Pair,,
Halley,10,138,1,0,0,0,0,16.5,2.0,6.5,16.5,16.5,5.0,20.5,56.99999999999999,73.5,73.5,Fold,Pair,Straight,Straight
Halley,10,143,1,0,0,0,0,1.5,0.5,1.5,1.5,1.5,1.5,4.0,5.5,7.000000000000001,7.000000000000001,Fold,Pair,,
Halley,10,146,1,0,0,0,0,131.99999999999997,3.0,12.0,25.5,131.99999999999997,8.0,38.0,90.5,328.99999999999994,328.99999999999994,Fold,Pair,Pair,Pair
Halley,10,152,0,0,0,0,0,8.0,1.0,1.0,2.0,8.0,1.0,2.0,6.0,26.0,26.0,3-Bet,Pair,Pair,Pair
Halley,11,1,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Call,,,
Halley,11,6,1,0,0,0,0,6.5,0.5,2.5,4.5,6.5,1.5,8.0,16.499999999999996,26.999999999999996,26.999999999999996,Call,Pair,Pair,Pair
Halley,11,7,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,3.0,6.5,7.5,8.499999999999998,8.499999999999998,Fold,High Card,,
Halley,11,8,0,0,0,1,0,2.5,2.5,2.5,2.5,2.5,6.5,9.0,16.499999999999996,18.999999999999996,18.999999999999996,Fold,Pair,Pair,Two Pair
Halley,11,11,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Fold,,,
Halley,11,14,0,0,1,0,0,4.0,2.0,4.0,4.0,4.0,3.0,16.5,20.5,24.500000000000004,24.500000000000004,Fold,Pair,,
Halley,11,15,1,0,0,0,0,4.0,2.0,4.0,4.0,4.0,5.500000000000001,11.5,15.5,19.5,19.5,Fold,Pair,,
Halley,11,16,1,0,0,0,0,25.0,11.0,18.0,18.0,25.0,24.0,56.00000000000001,74.0,113.00000000000001,113.00000000000001,Call,High Card,High Card,Straight
Halley,11,17,0,0,0,0,0,42.0,8.0,12.0,21.0,42.0,16.0,36.0,74.99999999999999,158.99999999999997,158.99999999999997,Call,Pair,Pair,Pair
Halley,11,18,0,0,1,0,0,8.0,8.0,8.0,8.0,8.0,16.0,34.5,42.5,50.5,50.5,3-Bet,High Card,,
Halley,11,20,1,0,0,0,0,5.5,1.5,1.5,5.5,5.5,4.0,5.5,16.999999999999996,22.499999999999996,22.499999999999996,Fold,High Card,Flush,
Halley,11,22,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,5.0,12.5,15.0,17.5,17.5,Fold,High Card,,
Halley,11,23,1,0,0,0,0,6.0,2.0,4.0,6.0,6.0,3.5000000000000004,11.500000000000002,19.5,25.5,25.5,Call,Pair,Pair,
Halley,11,24,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Call,,,
Halley,11,29,0,0,0,1,0,8.0,4.0,8.0,8.0,8.0,8.0,24.0,124.0,132.0,132.0,Call,Pair,Two Pair,
Halley,11,32,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,4.5,9.5,11.5,13.5,13.5,Call,Pair,,
Halley,11,34,1,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,12.0,16.0,16.0,4-Bet,,,
Halley,11,35,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,3.5000000000000004,6.5,8.5,10.5,10.5,Call,High Card,,
Halley,11,36,0,0,0,0,0,11.000000000000002,1.5,4.0,11.000000000000002,11.000000000000002,4.0,13.0,38.00000000000001,49.00000000000001,49.00000000000001,Fold,High Card,High Card,High Card
Halley,11,39,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Fold,,,
Halley,11,42,0,0,0,0,1,5.0,1.0,2.0,5.0,5.0,3.0,7.000000000000001,18.0,146.5,146.5,Fold,Pair,Pair,Pair
Halley,11,44,0,0,0,0,0,42.5,2.0,4.0,42.5,42.5,4.5,12.5,132.0,174.5,174.5,Call,Two Pair,Two Pair,Two Pair
Halley,11,46,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,3-Bet,High Card,High Card,High Card
Halley,11,49,1,0,0,0,0,13.5,2.0,6.5,6.5,13.5,5.0,20.5,27.0,47.5,47.5,3-Bet,Pair,Pair,Pair
Halley,11,51,1,0,0,0,0,10.0,3.0,10.0,10.0,10.0,6.0,23.0,33.0,43.00000000000001,43.00000000000001,Fold,Pair,,
Halley,11,53,0,0,0,0,0,25.5,6.0,25.5,25.5,25.5,12.0,76.50000000000001,102.0,127.49999999999999,127.49999999999999,Fold,Pair,Pair,Pair
Halley,12,1,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,5.0,9.0,11.000000000000002,13.0,13.0,Call,High Card,,
Halley,12,7,0,0,0,1,0,2.0,2.0,2.0,2.0,2.0,6.0,8.0,14.000000000000002,16.0,16.0,Fold,Pair,Pair,
Halley,12,8,1,0,0,0,0,8.499999999999998,2.5,5.5,8.499999999999998,8.499999999999998,5.0,16.5,28.000000000000004,36.5,36.5,Fold,Pair,Two Pair,
Halley,12,14,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,4.5,8.5,10.5,12.5,12.5,Fold,High Card,,
Halley,12,18,1,0,0,0,0,4.0,2.0,4.0,4.0,4.0,7.5,13.499999999999998,17.5,21.5,21.5,Fold,Three of a Kind,,
Halley,12,19,0,0,1,0,0,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,20.0,37.5,44.5,51.5,51.5,4-Bet,High Card,,
Halley,12,20,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,30.000000000000004,32.00000000000001,34.00000000000001,36.00000000000001,36.00000000000001,Call,,,
Halley,12,21,0,0,1,0,0,1.5,1.5,1.5,1.5,1.5,5.500000000000001,10.5,12.0,13.5,13.5,Fold,High Card,,
Halley,12,27,0,0,0,0,1,6.5,2.5,2.5,6.5,6.5,7.5,10.0,28.500000000000004,76.0,76.0,Fold,High Card,High Card,High Card
Halley,12,28,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Fold,,,
Halley,12,31,1,0,0,0,0,10.0,2.0,4.0,6.0,10.0,3.0,11.000000000000002,21.0,38.99999999999999,38.99999999999999,Fold,Two Pair,Two Pair,Two Pair
Halley,12,32,1,0,0,0,0,4.0,4.0,4.0,4.0,4.0,5.0,9.0,13.0,17.0,17.0,Call,,,
Halley,12,33,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,4.0,9.5,11.5,13.5,13.5,Call,High Card,,
Halley,12,35,1,0,0,0,0,6.5,2.5,6.5,6.5,6.5,5.0,15.5,22.0,28.500000000000004,28.500000000000004,Fold,Pair,,
Halley,12,37,1,0,0,0,0,16.999999999999996,2.0,6.0,6.0,16.999999999999996,5.0,19.0,25.0,64.0,64.0,Fold,Pair,Pair,Flush
Halley,12,39,1,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,9.0,12.0,12.0,Call,,,
Halley,12,45,0,0,0,1,0,13.5,8.0,13.5,13.5,13.5,16.0,40.5,74.5,88.0,88.0,Call,High Card,High Card,
Halley,12,51,0,0,0,0,1,3.0,2.0,3.0,3.0,3.0,6.0,11.999999999999998,14.999999999999996,22.999999999999996,22.999999999999996,Call,High Card,High Card,Pair
Halley,12,52,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,9.0,9.999999999999998,26.0,27.0,27.0,Fold,High Card,High Card,Pair
Halley,12,53,1,0,0,0,0,95.5,0.5,2.5,95.5,95.5,1.5,10.0,291.5,387.0,387.0,Fold,High Card,Straight,Straight
Halley,12,54,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Call,,,
Halley,12,61,1,0,0,0,0,6.5,2.5,2.5,2.5,6.5,5.0,7.500000000000001,10.0,24.500000000000004,24.500000000000004,Call,High Card,Pair,Two Pair
Halley,12,65,1,0,0,0,0,99.50000000000001,7.000000000000001,99.50000000000001,99.50000000000001,99.50000000000001,15.000000000000002,207.00000000000003,306.50000000000006,406.00000000000006,406.00000000000006,4-Bet,Two Pair,,
Halley,12,66,1,0,0,0,0,110.0,110.0,110.0,110.0,110.0,124.0,233.99999999999997,344.0,454.0,454.0,3-Bet,,,
Halley,12,67,0,0,0,0,0,6.0,2.0,4.0,6.0,6.0,3.5000000000000004,11.500000000000002,21.5,27.5,27.5,Call,High Card,Pair,Pair
Halley,12,68,0,0,0,1,0,3.0,3.0,3.0,3.0,3.0,10.5,13.5,28.000000000000004,31.000000000000004,31.000000000000004,Fold,High Card,High Card,
Halley,12,71,1,0,0,0,0,6.5,2.0,6.5,6.5,6.5,3.0,14.000000000000002,20.5,27.0,27.0,Call,Pair,,
Halley,12,76,0,0,0,1,0,3.0,3.0,3.0,3.0,3.0,8.0,11.0,19.0,22.0,22.0,Call,High Card,Pair,
Halley,12,78,1,0,0,0,0,4.5,2.5,4.5,4.5,4.5,5.0,11.5,16.0,20.5,20.5,Call,Pair,,
Halley,12,80,1,0,0,0,0,11.0,2.0,11.0,11.0,11.0,8.0,28.000000000000004,39.0,50.0,50.0,Call,Pair,,
Halley,12,82,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Fold,,,
Halley,12,84,1,0,0,0,0,7.5,2.0,2.0,2.0,7.5,4.0,6.0,8.0,21.0,21.0,Call,High Card,Pair,Two Pair
Halley,12,87,1,0,0,0,0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,7.000000000000001,15.0,15.0,Fold,High Card,Pair,Two Pair
Halley,12,89,1,0,0,0,0,6.5,2.5,4.5,4.5,6.5,7.000000000000001,15.5,20.0,30.500000000000004,30.500000000000004,Call,Pair,Pair,Two Pair
Halley,12,90,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Call,,,
Halley,12,96,1,0,0,0,0,1.5,1.5,1.5,1.5,1.5,3.5000000000000004,5.0,6.5,8.0,8.0,Call,High Card,High Card,Pair
Halley,12,101,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,9.5,26.999999999999996,47.5,50.0,50.0,Fold,High Card,High Card,
Halley,12,106,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Call,,,
Halley,12,115,1,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,9.0,12.0,12.0,3-Bet,,,
Halley,12,117,1,0,0,0,0,16.0,2.0,3.0,5.0,16.0,3.5000000000000004,8.499999999999998,17.5,55.49999999999999,55.49999999999999,Call,Two Pair,Two Pair,Full House
Halley,12,122,0,0,0,0,1,6.0,2.0,2.0,6.0,6.0,4.0,6.0,20.0,36.0,36.0,Fold,High Card,Pair,Pair
Halley,12,124,0,0,0,0,1,4.0,2.0,4.0,4.0,4.0,3.0,11.000000000000002,15.000000000000002,99.00000000000001,99.00000000000001,Call,Pair,Pair,Pair
Halley,12,128,1,0,0,0,0,11.0,2.0,4.0,6.0,11.0,3.0,11.000000000000002,21.0,42.0,42.0,Fold,Pair,Pair,Straight
Halley,12,134,0,0,0,0,0,101.0,2.5,101.0,101.0,101.0,8.5,311.5,412.5,513.5,513.5,Call,Three of a Kind,Three of a Kind,Three of a Kind
Aludra,13,4,1,0,0,0,0,17.8,2.9999999999999996,8.0,17.8,17.8,8.999999999999998,27.0,64.4,82.2,82.2,Call,Pair,Two Pair,Two Pair
Aludra,13,6,0,0,0,0,1,3.5999999999999996,2.0,2.0,3.5999999999999996,3.5999999999999996,4.0,6.000000000000001,12.799999999999999,23.7,23.7,3-Bet,Pair,Pair,Pair
Aludra,13,16,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,12.5,15.5,18.5,21.499999999999996,21.499999999999996,Call,,,
Aludra,13,20,1,0,0,0,0,9.1,1.4999999999999998,1.4999999999999998,9.1,9.1,6.5,8.0,24.699999999999996,33.8,33.8,Fold,Pair,Pair,
Aludra,13,22,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,20.999999999999996,22.999999999999996,25.0,27.0,27.0,Call,,,
Aludra,13,23,1,0,0,0,0,27.199999999999996,2.9999999999999996,9.2,27.199999999999996,27.199999999999996,5.0,26.6,71.8,98.99999999999999,98.99999999999999,Call,Pair,Pair,
Aludra,13,28,0,0,0,1,0,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,35.0,42.0,83.39999999999999,175.39999999999998,175.39999999999998,3-Bet,Pair,Two Pair,Two Pair
Aludra,13,29,0,0,0,0,0,26.2,2.5,2.5,6.599999999999999,26.2,5.0,7.5,22.299999999999997,87.69999999999999,87.69999999999999,4-Bet,High Card,Pair,Pair
Aludra,13,31,1,0,0,0,0,87.10000000000001,87.10000000000001,87.10000000000001,87.10000000000001,87.10000000000001,89.60000000000001,176.70000000000002,263.8,350.90000000000003,350.90000000000003,4-Bet,,,
Aludra,13,32,0,0,0,0,1,2.0,2.0,2.0,2.0,2.0,3.0000000000000004,5.0,6.999999999999999,9.999999999999998,9.999999999999998,Call,High Card,High Card,High Card
Aludra,13,33,1,0,0,0,0,42.79999999999999,8.999999999999998,14.699999999999998,14.699999999999998,42.79999999999999,17.999999999999996,44.09999999999999,58.79999999999999,129.7,129.7,Fold,High Card,High Card,High Card
Aludra,13,34,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,15.0,15.0,Call,High Card,High Card,Pair
Aludra,13,35,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Fold,,,
Aludra,13,42,0,0,1,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,12.999999999999998,15.999999999999998,18.999999999999996,18.999999999999996,3-Bet,High Card,,
Halley,14,1,1,0,0,0,0,5.0,2.0,5.0,5.0,5.0,5.0,16.0,21.0,26.0,26.0,Call,Pair,Pair,Two Pair
Halley,14,7,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,8.0,Fold,,,
Halley,14,9,1,0,0,0,0,4.0,1.0,2.0,4.0,4.0,2.0,7.000000000000001,13.0,17.0,17.0,Call,Pair,Three of a Kind,
Halley,14,12,1,0,0,0,0,110.5,110.5,110.5,110.5,110.5,113.5,224.00000000000003,334.5,445.0,445.0,4-Bet,,,
Halley,14,15,1,0,0,0,0,6.0,2.0,2.0,4.0,6.0,3.0,5.0,13.0,21.0,21.0,Call,Pair,Pair,Pair
Halley,14,20,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,5.0,10.0,11.0,16.999999999999996,16.999999999999996,4-Bet,High Card,High Card,High Card
Halley,14,21,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.500000000000001,8.5,8.5,Fold,High Card,High Card,
Halley,14,24,1,0,0,0,0,9.5,3.0,3.0,3.0,9.5,5.0,8.0,11.0,27.0,27.0,Call,High Card,High Card,Flush
Halley,14,26,1,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,9.0,12.0,12.0,Fold,,,
Halley,14,31,1,0,0,0,0,4.5,1.0,4.5,4.5,4.5,2.0,10.0,14.500000000000002,19.000000000000004,19.000000000000004,Call,Pair,,
Halley,14,34,1,0,0,0,0,118.5,118.5,118.5,118.5,118.5,119.5,237.99999999999997,356.5,475.0,475.0,4-Bet,,,
Halley,14,39,0,0,1,0,0,3.0,3.0,3.0,3.0,3.0,5.5,12.5,15.5,18.5,18.5,Call,High Card,,
Halley,14,40,1,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,9.0,12.0,12.0,Call,,,
Halley,14,56,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,19.999999999999996,21.999999999999996,23.999999999999996,25.999999999999996,25.999999999999996,Fold,,,
Halley,14,64,0,0,0,0,0,15.5,7.5,7.5,15.5,15.5,15.0,22.499999999999996,54.0,69.5,69.5,Call,High Card,Pair,Pair
Halley,14,66,1,0,0,0,0,101.0,101.0,101.0,101.0,101.0,177.0,278.0,379.0,480.0,480.0,3-Bet,Pair,Pair,Three of a Kind
Aludra,15,3,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,15,6,1,0,0,0,0,21.799999999999997,6.999999999999999,21.799999999999997,21.799999999999997,21.799999999999997,13.999999999999998,50.599999999999994,72.39999999999999,94.19999999999997,94.19999999999997,3-Bet,Pair,,
Aludra,15,8,1,0,0,0,0,3.0000000000000004,1.0,1.0,3.0000000000000004,3.0000000000000004,3.0000000000000004,4.0,9.0,12.000000000000002,12.000000000000002,Fold,Pair,Pair,
Aludra,15,17,0,1,0,0,0,2.5,2.5,2.5,2.5,2.5,37.99999999999999,49.3,51.8,54.3,54.3,Call,High Card,,
Aludra,15,20,1,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,12.000000000000002,16.0,16.0,Call,,,
Aludra,15,22,1,0,0,0,0,6.000000000000001,2.0,2.0,4.0,6.000000000000001,5.0,6.999999999999999,15.0,25.000000000000004,25.000000000000004,Call,Pair,Pair,Pair
Aludra,15,28,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,15.0,18.0,21.0,23.999999999999996,23.999999999999996,Call,,,
Aludra,15,32,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,3-Bet,,,
Aludra,15,38,0,0,0,0,0,110.39999999999999,2.9999999999999996,15.0,39.0,110.39999999999999,5.0,44.0,131.0,384.2,384.2,Call,Pair,Pair,Two Pair
Aludra,15,40,1,0,0,0,0,3.8,3.8,3.8,3.8,3.8,3.8,7.6,11.4,15.2,15.2,3-Bet,,,
Aludra,16,1,1,0,0,0,0,8.6,1.4999999999999998,2.8000000000000003,8.6,8.6,4.0,9.4,29.599999999999998,38.199999999999996,38.199999999999996,Fold,Pair,Pair,Two Pair
Aludra,16,2,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,4.5,6.5,8.5,10.5,10.5,Fold,High Card,Pair,Pair
Aludra,16,3,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,16,11,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,2.5,7.5,18.5,40.50000000000001,40.50000000000001,Fold,High Card,High Card,Pair
Aludra,16,14,1,0,0,0,0,15.0,6.999999999999999,6.999999999999999,6.999999999999999,15.0,13.999999999999998,20.999999999999996,27.999999999999996,58.99999999999999,58.99999999999999,Call,High Card,Pair,Pair
Aludra,16,16,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,16,17,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,62.8,64.8,66.8,68.8,68.8,Call,Three of a Kind,Three of a Kind,Three of a Kind
Aludra,16,22,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,5.0,10.1,12.1,14.099999999999998,14.099999999999998,Call,High Card,,
Aludra,16,26,0,0,0,0,0,119.0,2.9999999999999996,2.9999999999999996,5.999999999999999,119.0,5.0,8.0,20.0,365.0,365.0,3-Bet,Pair,Two Pair,Full House
Aludra,17,1,0,0,0,1,0,5.7,2.0,5.7,5.7,5.7,4.0,17.099999999999998,29.000000000000004,34.7,34.7,3-Bet,High Card,High Card,
Aludra,17,3,0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,10.0,15.0,20.0,29.5,29.5,Fold,High Card,High Card,Pair
Aludra,17,7,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,7.5,19.5,30.499999999999996,108.49999999999999,108.49999999999999,Call,High Card,High Card,High Card
Aludra,17,13,1,0,0,0,0,10.899999999999999,2.7,10.899999999999999,10.899999999999999,10.899999999999999,7.1000000000000005,26.199999999999996,37.099999999999994,47.999999999999986,47.999999999999986,Call,Pair,,
Aludra,17,17,0,0,0,1,0,2.0,2.0,2.0,2.0,2.0,3.0000000000000004,5.0,12.6,14.6,14.6,Call,High Card,Pair,
Aludra,17,23,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,17,32,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,12.999999999999998,32.8,34.8,147.8,147.8,Fold,High Card,High Card,Flush
Aludra,17,33,0,0,0,0,0,11.599999999999998,1.4999999999999998,11.599999999999998,11.599999999999998,11.599999999999998,5.999999999999999,37.79999999999999,49.39999999999999,60.99999999999999,60.99999999999999,Fold,Pair,Pair,Pair
Aludra,17,39,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,17,45,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,9.0,11.499999999999998,13.999999999999998,16.499999999999996,16.499999999999996,Call,Two Pair,,
Aludra,17,52,0,0,0,0,0,4.0,2.0,2.0,4.0,4.0,5.0,6.999999999999999,15.0,18.999999999999996,18.999999999999996,Fold,Pair,Pair,Pair
Aludra,17,55,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,17,64,0,0,0,0,1,26.2,9.499999999999998,17.0,26.2,26.2,18.999999999999996,50.99999999999999,95.6,329.5,329.5,Call,Pair,Pair,Pair
Aludra,17,65,0,0,0,0,0,57.0,57.0,57.0,57.0,57.0,116.5,173.5,230.5,287.5,287.5,Call,Pair,Two Pair,Two Pair
Aludra,18,2,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,7.5,24.699999999999996,61.199999999999996,63.2,63.2,Call,High Card,Pair,
Aludra,18,3,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,3.0000000000000004,8.2,10.2,12.2,12.2,Call,High Card,,
Aludra,18,9,0,0,1,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,8.0,15.0,18.0,21.0,21.0,Call,High Card,,
Aludra,18,13,1,0,0,0,0,14.500000000000002,2.0,2.0,4.0,14.500000000000002,5.5,7.5,15.499999999999998,50.99999999999999,50.99999999999999,Fold,Three of a Kind,Three of a Kind,Three of a Kind
Aludra,18,14,1,0,0,0,0,24.2,8.0,8.0,24.2,24.2,16.0,24.000000000000004,64.4,88.6,88.6,3-Bet,Pair,Three of a Kind,
Aludra,18,23,1,0,0,0,0,10.2,2.9999999999999996,10.2,10.2,10.2,5.999999999999999,23.4,33.599999999999994,43.8,43.8,Call,Two Pair,,
Aludra,18,29,0,0,0,0,0,5.999999999999999,2.9999999999999996,2.9999999999999996,5.999999999999999,5.999999999999999,5.5,8.5,20.5,26.500000000000004,26.500000000000004,Call,High Card,Pair,Pair
Aludra,18,33,0,0,1,0,0,5.999999999999999,5.999999999999999,5.999999999999999,5.999999999999999,5.999999999999999,18.0,33.300000000000004,39.300000000000004,45.3,45.3,3-Bet,Pair,,
Aludra,18,37,1,0,0,0,0,10.0,1.0999999999999999,2.6,2.6,10.0,3.1999999999999997,8.8,11.4,28.799999999999997,28.799999999999997,Fold,Pair,Pair,Two Pair
Aludra,18,38,0,1,0,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,3.4999999999999996,5.0,6.5,8.0,8.0,Call,,,
Aludra,18,43,1,0,0,0,0,12.6,1.4999999999999998,1.4999999999999998,3.4999999999999996,12.6,4.0,5.5,13.0,34.7,34.7,Call,High Card,Pair,Flush
Aludra,18,45,1,0,0,0,0,24.299999999999997,2.0,7.7,24.299999999999997,24.299999999999997,5.0,24.099999999999994,65.0,89.3,89.3,Call,Pair,Pair,
Aludra,18,47,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,10.5,18.5,26.500000000000004,34.5,34.5,Call,,,
Aludra,19,5,0,1,0,0,0,2.5,2.5,2.5,2.5,2.5,59.50000000000001,254.4,256.9,259.4,259.4,3-Bet,Pair,Pair,Pair
Aludra,19,6,1,0,0,0,0,12.9,1.2,3.5999999999999996,3.5999999999999996,12.9,3.3999999999999995,11.799999999999999,15.4,37.6,37.6,Fold,High Card,High Card,High Card
Aludra,19,13,0,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.0,8.0,11.0,14.0,14.0,Call,High Card,High Card,High Card
Aludra,19,14,0,0,0,0,1,13.2,2.0,5.1,13.2,13.2,5.0,16.3,45.7,58.900000000000006,58.900000000000006,Fold,Pair,Pair,Pair
Aludra,19,19,0,0,1,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,4.0,8.2,9.700000000000001,11.200000000000001,11.200000000000001,Call,High Card,,
Aludra,19,27,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,3-Bet,,,
